future_id,primary_id,group_1_ef_agrc_anaerobicdom_rice_kg_ch4_ha,group_2_frac_agrc_agriculture_production_lost,group_3_frac_agrc,group_4_qty_ccsq_mt_co2_captured_sequestered_by_direct_air_capture,group_5_nemomod_entc_frac_min_share_production_fp_hydrogen,group_6_nemomod_en,group_7_frac_fgtv_reduction_in_fugitive_leaks,group_8_frac_fgtv_drained_and_waste_ch4_flared_fuel,group_9_efficfactor_enfu_industrial_energy_fuel,group_10_scalar_inen_energy_demand,group_11_frac_inen_energy,group_12_frac_ippu_cement_clinker,group_13_ef_ippu_tonne_c,group_14_ef_ippu_tonne_n2o_per,group_15_ef_ippu_tonne_c,group_16_pij_lndu,group_17_frac_lndu_improved_pastures,group_18_lndu_reallocation_factor,group_19_gasrf_lsmm_biogas_anaerobic,group_20_frac_lvst_mm,group_21_frac_lvst_mm,group_22_frac_lvst_mm_chickens,group_23_ef_lvst_entferm,group_24_frac_gnrl_eating_red_meat,group_25_frac_ippu_production_with_co2_capture,group_26_scalar_scoe_heat_energy_demand,group_27_scalar_scoe_appliance_energy_demand,group_28_frac_scoe_heat_energy,group_29_demscalar_soil_liming_per_area,group_30_demscalar_soil_fertilizer_n_per_area,group_31_demscalar_trde,group_32_elecfuelefficiency_trns,group_33_fuelefficiency_trns,group_34_occrate_trns_passenger_per_vehicle_road_light,group_35_frac_trns_fuelmix_road_light,group_36_frac_trns_fuelmix_water_borne,group_37_frac_trns_fuelmix,group_38_frac_trns_fuelmix_rail,group_39_frac_trns_mtkm_dem_freight,group_40_frac_trns_pkm_dem_private_and_public,group_41_frac_trns_pkm_dem_regional,group_42_gasrf_trww_biogas_treated,group_43_frac_waso,group_44_frac_waso_lgc_recovered_for_energy,group_45_frac_waso_recycled,group_46_cost_enfu_fuel,group_47_nemomod_entc,group_48_nemomod_entc,group_49_nemomod_entc,group_50_nemomod_enst_capital_cost_st,group_51_exports_enfu_pj_fuel,group_52_gdp_mmm_usd,group_53_population_gnrl,group_54_elasticity_scoe_enerdem_per,group_55_elasticity_trde_mtkm_to_gdp_freight,group_56_elasticity_trde_pkm_to_gdppc,group_57_elasticity_ippu,group_58_elasticity_ippu_product_use,emission_avg_last_five_years,emission_total,production_total,production_cost_total,technical_cost,air_pollution,num_jobs,earning_per_job
409,402811,0.2170205277258893,0.1011325566214901,0.1072265294019274,0.8707249289043814,0.1651164330340534,0.1548929232797402,0.6012931636130862,0.180708020360173,0.4473565702307026,0.4207105382447867,0.9156681128644192,0.544059930660391,0.0900404972587288,0.5115761949667019,0.3303389044732304,0.1284294704070865,0.600202602628571,0.8959317711543131,0.7290925035307029,0.9355347611304958,0.0778065889378483,0.1481810545678829,0.0067458749327727,0.6379924612125256,0.2492242959546713,0.2190301212422467,0.0955075034220818,0.0532717753726906,0.2964189548426511,0.7239972905016779,0.2438111489562643,0.0330429753569756,0.1952193608845387,0.854965748624341,0.5695376898925161,0.580723202383822,0.4406993399436888,0.9079678193247348,0.5967000621045313,0.7257570503492472,0.9941601091912572,0.5851258364902631,0.1734216441122738,0.1051859625211926,0.562673832777384,0.3826158152034589,0.0728982022382951,0.4519637592475273,0.6220524451097984,0.9396532257731302,0.0316018122421277,0.7585114630226251,0.3383894280716559,0.9270314902621972,0.5015069695589311,0.9216455528682436,0.6700583099369952,0.8213750654024806,145.56003582325525,4944.243108818754,772343553.8932192,14752643324.23252,-173.1985747381297,3.9613797072806087,22090.433330496886,147478.90418798302
410,402812,0.0074701966091833,0.2017886414117344,0.5594176278373488,0.8316819349027893,0.7334618938935661,0.4823447620530798,0.5887164574215681,0.5988631742540301,0.966766778040978,0.6514517458798729,0.4145222405691021,0.5194399391245142,0.3671771997879786,0.3986056721925066,0.6882248849058088,0.6236861293043678,0.1349481735125997,0.1610337936871948,0.246532169146306,0.983586963372017,0.789186238149205,0.6758232401337227,0.8275405804860458,0.99325347280347,0.27872822480265,0.6605564614801213,0.1503233032763575,0.0695999620388315,0.6204979283719605,0.3156081073558258,0.7091351258109723,0.6830075060177128,0.0002637453370009,0.1816419632722165,0.7536907072127206,0.4824774009593958,0.2589102647125019,0.0962844471059514,0.2478816836233148,0.6069837918676393,0.880941701019501,0.978467482138616,0.5275081441254116,0.4848052480815367,0.1381916392201173,0.6854684629714822,0.0001115372599086,0.824059020164849,0.8482977478064895,0.0379959686258021,0.0708306730606514,0.3357692819128393,0.8401382766159975,0.1368802193727682,0.6140662541989509,0.0963129771725432,0.3654072527907842,0.0305597107070897,112.12334909506497,4442.847134880374,868117468.1380113,12835311347.330393,-146.57866678577534,17.236426880445887,20407.089512849496,-433348.9915073671
411,402813,0.8256778938188121,0.8737731760726475,0.2113960265147086,0.8866739534511809,0.9932276977499976,0.621157872851653,0.7796745807876863,0.3401486666858875,0.9937532904665104,0.453617617123442,0.1351637206388014,0.7773756326946891,0.7304294056973548,0.5266946328352335,0.7561222316843097,0.0828175399331553,0.4146082047023763,0.7562371955694911,0.5950127325469251,0.4674524998852396,0.8108333294536946,0.4349399940782602,0.0802850039913475,0.5717406609275011,0.4943139946437172,0.4593998014459823,0.5168573615482103,0.9654645244952988,0.9752082617904944,0.5978142472755974,0.2626933810315295,0.766249285562752,0.2939983067763108,0.7326291934082115,0.3260751733741601,0.5482321180914685,0.0285849601523192,0.3687945923016951,0.9880239586904572,0.373976835638672,0.3681992715398826,0.2773508619107926,0.965185629858228,0.6649140027341125,0.726832700991291,0.7189656560457518,0.4068154492728335,0.8267906083733695,0.352029070005574,0.1559697391446491,0.3759156674295549,0.7833010612995746,0.6838898556687683,0.8028141181187686,0.0623208047092082,0.3242172145251062,0.8100676726401852,0.8970410683834927,123.09924434251965,4700.434088483707,981420766.2599065,12862896127.97203,-192.60301113152036,13.336891124356661,26898.30472582264,142047.360005657
412,402814,0.0892386655924239,0.0090843647815102,0.385349241472037,0.9583997449218682,0.7567057302073686,0.9885318539611528,0.0608542559790092,0.9985191432760568,0.5517198102183889,0.8921624438340948,0.115643386848947,0.6321135665317883,0.4003781857235814,0.4706868248305634,0.9733592776494294,0.2726058840954229,0.7587775872349332,0.2894764987072827,0.6517977621668348,0.3933734534880998,0.7286969760832569,0.7761640072751333,0.0226911602484525,0.4545813569563393,0.7593678179264193,0.3703263148084258,0.0923512953696062,0.6905539984892958,0.2738631212623714,0.7727910267496128,0.7309143212719799,0.0403838931581845,0.0380538176452222,0.9417372788388793,0.3297118827468991,0.3147727449841346,0.3260790136825404,0.7643170485375647,0.5058527347565457,0.9071756299297729,0.69568235495193,0.1976142128641063,0.4638982970892141,0.442619122653462,0.8767732806912971,0.0116575710227935,0.4125685699057542,0.7843853826500565,0.9164654440283307,0.5822973446544064,0.6378985726407753,0.4189920483881033,0.5559081086457396,0.9603916091637216,0.1191526594512956,0.8353679529914403,0.133079193234447,0.8273750237366816,125.36352723266751,4729.726195016367,952889356.9988143,11555472539.954044,-295.64566685045435,29.040613647683355,43033.97049857153,134535.70028767403
413,402815,0.4483293943924859,0.2750464426760325,0.5728649213625298,0.1868048900063106,0.6498199373528835,0.0323382738504527,0.3191430262000229,0.2342013235060566,0.0569761669152711,0.0214127521980288,0.2662559233387886,0.9641787714967824,0.0704543355814157,0.7081809334256121,0.0529879363377566,0.7848539969046309,0.3711050995562286,0.100340518474691,0.3164359784959372,0.6968744923863204,0.868625611130434,0.8007925549337687,0.4259532717772391,0.4139619301574176,0.8166998715910965,0.7027959619407284,0.0279943271609694,0.2234182928178964,0.015785179583319,0.921434239437176,0.0005449852611433,0.1783014904137538,0.8602630484481082,0.945541635078652,0.9173816832685256,0.9686305177814384,0.7130613332482079,0.6218168499002925,0.3744524004413688,0.7684471477737553,0.9203445871226524,0.5906381929025699,0.3593185890035971,0.7629787389735924,0.2190941294172212,0.6595506649736999,0.325804809604821,0.3140498219043993,0.4037154365321213,0.4524405799014793,0.979763227116142,0.9569009586306292,0.3585720640384371,0.0038854337578072,0.2261401737297119,0.971123193447417,0.5792367148065732,0.5000544170834882,225.70545931095722,6002.20858486814,1105162698.392532,14147161658.897415,-239.62364338614915,14.25770262511999,23949.651208389092,150149.97579433827
414,402816,0.6012496959869266,0.7827203214687886,0.1139335446832243,0.146645353848753,0.7370606566931169,0.7701845374386397,0.4117163215013587,0.359683230258681,0.3457364863463195,0.5345256078593847,0.6461449348105323,0.7086667242596049,0.5527771311307658,0.4717733425114502,0.2835396343249062,0.8834142554649149,0.0968051160191838,0.6532832507726277,0.3544976748582323,0.7035363778685001,0.0436056266286381,0.7422112536153302,0.47699576553763,0.2423932917331695,0.0664832721425167,0.0610319108217955,0.6448236154446672,0.3339587298528594,0.4688678835519853,0.855943114173577,0.6851960565612415,0.0185899551442533,0.2136688641123,0.5146095871252606,0.0130750786403827,0.4239358334722589,0.132186014433886,0.974679599712481,0.9409514023872416,0.2237538244633173,0.5630208416067355,0.7152154892823623,0.0407487759390603,0.6120511916062203,0.7042396466072779,0.1515212845207778,0.7723760854577312,0.3644539757072171,0.3233613195112768,0.0972848749131257,0.8706580890131714,0.4644351745279978,0.94261640513069,0.761851867000207,0.8025479802804689,0.6964442382683084,0.9882655383583956,0.1792977303006666,163.64743828588627,5145.273083169317,861766313.763106,13815912085.893698,-185.21922306826647,14.088234321542291,19044.127863109017,124899.40022134254
415,402817,0.958651664386218,0.9885009219592428,0.490655080411828,0.9236063254135028,0.7620102741222603,0.3398966563278364,0.1302906781043963,0.9295803177113948,0.8079044736332187,0.9035382787566488,0.0359115118846688,0.9224487659040382,0.3744653140570119,0.5030252481876646,0.1849778296768543,0.9997769293387302,0.3923827042900527,0.283768250105534,0.7686219507140882,0.4271239431780787,0.5186713204658612,0.036311830292879,0.240248557598117,0.1781941488189755,0.9120993982656396,0.858291611026375,0.1820318662816436,0.6836560607994202,0.1042432815453151,0.4471887576567015,0.3215052160751705,0.7122256499913704,0.5183819328326116,0.1506477929708961,0.6400367646556151,0.0992941584703443,0.2121950281725246,0.7441779394478678,0.3523437702849972,0.6376057275870622,0.941506040310536,0.8040746715129848,0.803233041840305,0.9636107088628052,0.4300912423927653,0.6252383105963036,0.6450544671336848,0.2467969048116012,0.8233572150100721,0.1251481381347113,0.8589918165858982,0.0916560116143334,0.1481713724244798,0.7012763676736865,0.564618178152144,0.2021621511947431,0.5300742639600703,0.2015974228644413,162.41656505407158,5181.927683314185,954920062.2306222,11471689943.105225,-170.7923244488033,18.185669337158004,23398.88027899539,109746.97286733563
416,402818,0.796118793111435,0.1149950696129952,0.333586408672835,0.4220409363199149,0.6778412061518845,0.6625295816769169,0.454068683297935,0.3552109817053411,0.8863497213875748,0.520444553886016,0.4322957515195684,0.3296965629580614,0.449473565984133,0.0900359471242984,0.2120500763736516,0.7602270993772562,0.1129418367410933,0.919471267829129,0.3392727468037319,0.6639737842597518,0.6906885830657186,0.195710835108232,0.1101077586115113,0.9383419152117664,0.9781652245896548,0.7595711723772394,0.6112995899010273,0.5027683235102244,0.1490522390977737,0.9043732676840556,0.3419269991008758,0.6436851036197142,0.2537241181313572,0.0230253556966959,0.4415993706767553,0.8369285159624414,0.862118844613143,0.7601227892672591,0.3515103859128198,0.1091802491744288,0.1615552382981461,0.532665088047245,0.7688121382239307,0.8978684786058786,0.8161933710902588,0.9783040828010168,0.8592904050868801,0.7223721745222396,0.842875732079799,0.7571372227542787,0.3016850431181536,0.4052470692205709,0.059426692668571,0.10172312216691,0.7296267825944889,0.8303819431618733,0.95534927275011,0.6369453586103784,136.93788210599217,4782.989511289558,886425910.4503622,13317714132.966976,-214.89262293899844,26.881340180347,21815.904731853105,138072.43739391607
417,402819,0.4830085110896943,0.6692861029705108,0.4605712046857221,0.2557634981329446,0.3844495964245137,0.4665962148224715,0.0561917345931123,0.8687478653466031,0.3701763031523696,0.9582517557888434,0.774484440917586,0.5437709081471427,0.9557584843489124,0.5454512303213874,0.3893012458120536,0.198778770272215,0.4928429520203211,0.2964746361488043,0.0417365756693443,0.133692694047163,0.8377455170743651,0.8053801096379252,0.3608501386838853,0.8044555294405504,0.0120563046601916,0.1271574955862414,0.5561803398072138,0.2868510387700917,0.3510725757211645,0.5954823680407841,0.1670134069402713,0.0718440697360709,0.4690923109861969,0.0562596991456989,0.4960951504164893,0.7154042109000074,0.7963318505312377,0.2429916257512608,0.9782259425257578,0.7891404065027062,0.1213930307965734,0.4546886904068607,0.6054861718761319,0.037023497763272,0.414142073173776,0.5992548628167784,0.430621022411902,0.4162824180802555,0.4191580772255422,0.7695341621868769,0.6870184140310331,0.3082113222719148,0.7666819042519543,0.3819610813585589,0.8527659349849144,0.2563701821903634,0.9301349192775388,0.4491966551325059,166.33082099560562,5167.0127606541655,781741172.4797782,13041078263.74157,-152.56380331893135,22.705948286093033,16437.437093299402,147149.56081900795
418,402820,0.8483210520149759,0.0586810063161188,0.2041255494514595,0.6453830672267109,0.8651186265713621,0.2522223500443719,0.7126827542854942,0.5114078792580367,0.2290016637249725,0.31516542898729,0.1466880922107212,0.7007998825432243,0.1658106437872729,0.7759261251911639,0.4951474523604995,0.0669298645066611,0.3123469987306166,0.5207545671553412,0.5009877566780493,0.5085199484911849,0.1719644427896668,0.0427550082916588,0.8721497974979932,0.971214217316742,0.4066239397739384,0.3905965905165363,0.8165740587451397,0.265608311756182,0.0090763562299312,0.0887155475214359,0.7642401780887553,0.1675068150644894,0.6042854764818123,0.1273750958782864,0.119092992874997,0.8689890503029339,0.5793094986760681,0.0834428553732543,0.6929232356542516,0.5214908406131354,0.1100225986756492,0.6603486509331535,0.4799596606651491,0.6457331749857038,0.9405233387132708,0.6878099310721026,0.2074338868745164,0.2289458258642368,0.2994469057459422,0.2311745053414963,0.1937858655230823,0.6541249296829882,0.9807054462833602,0.5554478153108701,0.8451672683647562,0.9464241742362832,0.1060563447644952,0.9378431871676064,155.43966731662144,5061.144034140109,1056132378.9952061,12773291899.510002,-92.73158390208242,22.6966710776694,10407.325808977612,149743.39276280694
419,402821,0.5979549819769755,0.191684857503616,0.0149845029616443,0.903621436461306,0.5449645961588734,0.6812684528464669,0.380588507118669,0.6710715899635505,0.0285239028906621,0.1704942019977702,0.7481726233580701,0.694035383204721,0.3111323445399226,0.5338935859441896,0.6294927046393544,0.9685589499554,0.0223394960171532,0.7956863055613785,0.7632369152971773,0.1451659036088584,0.0362727309715168,0.927282069560833,0.5880371495649712,0.8881388235284645,0.0211512205903066,0.1123800806492667,0.170549373925653,0.7621911025122832,0.0030227361228298,0.9460282711050764,0.7651660633734073,0.8872297153961068,0.5935029406896926,0.1329331620572347,0.392104189725652,0.5540446189997271,0.9128276748327974,0.4806297374779499,0.818166083063132,0.2833684113449835,0.4462432647206494,0.8823981999022341,0.9979558819032638,0.113050085588391,0.0803745062085478,0.576978687180483,0.6084905528381909,0.3585629537143044,0.4669418845574014,0.2922889568327111,0.6177146764653345,0.3511429635366573,0.4621361272648969,0.674751302342412,0.6959247184536701,0.3152364803021524,0.5847222141048467,0.4989260932496956,131.2152671235153,4755.838066417282,882206500.8715197,14839077456.014782,-234.44051315662205,25.51698238960023,34779.692252036875,142936.10538670674
420,402822,0.8396009681327701,0.6512525516489762,0.118392763109854,0.5723084885772743,0.8846778140282123,0.4470062986861492,0.1670440757625812,0.6984436004569599,0.0069307078002823,0.061483072542295,0.060502971369769,0.324765932099872,0.1598603149684932,0.9906321945230288,0.7254147572678478,0.2038843112665896,0.4607125273230371,0.3521951547888532,0.4064790044661319,0.2626342752424357,0.9715348706367058,0.6031614866410786,0.5268140492479654,0.9794028135306232,0.6578241009068317,0.5664313353632028,0.0084214547429987,0.7433953278092889,0.6490822330208713,0.4806364135503027,0.4084407285822995,0.998725512573724,0.4547017892031214,0.9864400113083832,0.5256752223064992,0.0277616483885195,0.8460993073261099,0.6440517337697127,0.7103387006076595,0.7426926742067524,0.9648321169072992,0.8393612230899461,0.6097508749537341,0.6817067153183486,0.3533923152350831,0.8199112404286405,0.5218661096652586,0.3206464071752412,0.8004046841834878,0.1685823773053138,0.3379514234220531,0.6709246071896381,0.2950487269997248,0.6395147945188902,0.1109938964415218,0.1768206094387151,0.7098336615932613,0.7527206530855014,151.56583657848398,5037.46391244511,1187386871.1319985,13453190138.971619,-174.55458134572226,28.32071632636504,21375.827794853943,156617.90562230375
421,402823,0.0093575340545174,0.2534774314994046,0.2235085418819091,0.1808904420332616,0.9610168982226828,0.0181037887106302,0.786649415650821,0.7122401212653605,0.3510040892283219,0.5198846151549235,0.819211709564533,0.8277954707324953,0.5100119121835266,0.1237316268541387,0.2563318202521479,0.0472040933413648,0.2784252516133425,0.7083696126246917,0.2530923883467541,0.6575633824280622,0.8354201894077676,0.683965433339783,0.5116174085018672,0.8038209944783316,0.3353763671274442,0.4551624056357412,0.7556313140025616,0.7304188019389599,0.479166495029832,0.26626230719807,0.1983060513510535,0.3062300062735431,0.7337881029066721,0.6073614558101027,0.8962872632675246,0.7899659904221521,0.968744945145444,0.4875837460794281,0.9980143609362097,0.4960637465205705,0.8584625521054564,0.0172294363442873,0.9330911054851828,0.4283169990485378,0.4998443794302691,0.0369582779041113,0.55968790132807,0.3009831414731495,0.0463740947330723,0.622860994317397,0.1397334671243468,0.101427366210632,0.2190967593841803,0.4768629828960787,0.0278451891774686,0.1681110024259346,0.1634351142599933,0.0718578065058965,142.64437690501964,4890.025755744592,792030122.5927598,13795059125.413496,-119.83420555814651,25.100659776120793,8437.984324240793,128248.618378538
422,402824,0.2404241820385232,0.945695700275476,0.9655835145825252,0.6949486780262941,0.7225692506190794,0.9203766829724364,0.8373298139327572,0.9335104939271824,0.3091006167534473,0.4998342049494651,0.0958573359510129,0.3626335820814233,0.0149886425112379,0.5250159102858251,0.0635888405922828,0.4368834380551035,0.7678455386997053,0.4015161064072291,0.0882024941480518,0.5727632557771661,0.6960770598578573,0.7509034300487725,0.9501048295330068,0.7007450255480518,0.6047551006545494,0.6866395965650206,0.6997662654966971,0.26944046430898,0.3590881985548829,0.1459110342456196,0.183411151750427,0.0900807626675866,0.1397754700483739,0.5676642864568755,0.1291015573723147,0.3617648796770306,0.2045384283558345,0.132666660730683,0.6432417662494551,0.3742564004457737,0.4986574730359287,0.8574517425182983,0.728392254408995,0.0590416899674488,0.8724053004002384,0.814517392406107,0.3169143570579704,0.6024768257721961,0.5068142883291863,0.1357418398745163,0.4949240210812117,0.6134527624852997,0.9361495647311848,0.7254899445026218,0.7249155591064963,0.2286163852653024,0.4247031085371369,0.7718401678133326,132.23150275025233,4761.972659147817,1047266625.9457327,12429962899.884958,-146.0620447993307,20.713272529826828,22428.786965804004,132235.09654440475
423,402825,0.3413081708508555,0.933216101249813,0.717500991700349,0.0308527833136946,0.3878499265241345,0.3257072045879191,0.6633289556916796,0.940131692780462,0.877265886158458,0.4633174363557076,0.052625696356506,0.0673312114280561,0.6820592280747475,0.683666753679732,0.987376576611609,0.7253948866080511,0.7247783253012923,0.0692238190958085,0.1177908492866359,0.0543414882057265,0.337847534664985,0.3848374429466411,0.9134421534283148,0.6997173416779467,0.6385726341953173,0.9621044866113456,0.9808592945279556,0.6009267822302833,0.014481594131288,0.2068075403298908,0.7130908105858657,0.0386465659689967,0.4397411409888127,0.4632284963576081,0.20355182035692,0.6274453850300465,0.6773508304475564,0.8592318407484265,0.9749970364349558,0.979422052914447,0.3948772168387179,0.7065943529177596,0.3271847174110193,0.4398594333682638,0.8613457070139838,0.2203114570769817,0.876299951682089,0.8211753621348771,0.4087895258386688,0.325620565915916,0.2201652691906405,0.0543783586548838,0.3283117522043575,0.0798142712989554,0.795743063987068,0.9363772437999648,0.7780387647395344,0.3985779251746172,130.73847099720257,4723.313190571961,996418583.1863785,12356988293.917059,-21.046851127345015,33.90441281360201,-4199.2051674018085,310400.2420038643
424,402826,0.5098814558180863,0.7758708601345913,0.0519220036277136,0.5195186686988804,0.3179948118380618,0.7804978884941091,0.9901990991132744,0.7922203383107997,0.1845747693757148,0.9793185351203628,0.2743536239731154,0.4342311607811115,0.5908755859055748,0.2553121934977055,0.3320875179365506,0.5426405062124162,0.8878728821473826,0.4098794204095606,0.3046797723751631,0.9059828188813052,0.2764000291880059,0.2000029990130703,0.1405805819874164,0.914347673465884,0.2659555935693405,0.5141105839782192,0.2458319992932108,0.3664049664704784,0.3433171244178687,0.51276520993485,0.8399653972785022,0.4221153753609545,0.4360941874094143,0.120463585363347,0.4639100917227922,0.6230393536438891,0.3581272663389261,0.7554521309477246,0.3684445018576648,0.826942366802922,0.7858395190082066,0.0133680796695297,0.8053055057062342,0.1177392327771222,0.7405877746912822,0.4303608012188289,0.3102780911068302,0.649880368477884,0.6478333755475986,0.7476275180027234,0.0372418263071164,0.7156879144559948,0.0700130898118695,0.4615555334490389,0.4239438148012477,0.1022835293706608,0.1556829722251291,0.3839609843479799,108.94561079580781,4439.9505450519155,940033416.6342372,11790914072.019667,-138.6943629798608,24.795308467422977,16555.308238030633,126628.26380140503
425,402827,0.6691888653111173,0.4553311530850568,0.0661659261038246,0.7315593948938144,0.2117304364891717,0.5138938770950845,0.4020805344997576,0.3770411224635269,0.8167561441823964,0.8943635078732345,0.4875245305167411,0.3237485838516928,0.7659371462297113,0.591245292723426,0.715682930290622,0.0789138164829006,0.5275365130374283,0.218779758213358,0.3381994050928013,0.1126088510534555,0.3546869543379603,0.8153441162305367,0.1996365413758325,0.4533921850390823,0.8080700575914094,0.3227750501749021,0.025797842885938,0.8464618488645814,0.576940694724135,0.3041900526381768,0.2318928599423047,0.8780996552373517,0.5516077867560296,0.4768689103226438,0.5317802332699826,0.4262091332880654,0.3962185367966364,0.9354465491765472,0.2819234032571622,0.9866465082562088,0.6213230640244521,0.2296659120363559,0.8529170179752956,0.1307978091544974,0.2390720906312364,0.8980304796977983,0.2044597678135658,0.71473751950745,0.5271437498517823,0.5085819978003862,0.5009491808625767,0.1613403999332754,0.6351244345252809,0.3290736240374241,0.8232655568504098,0.6074739036546936,0.705611165126942,0.6700583890486068,144.07172416612454,4833.994640482067,836147773.6000233,12499143764.582336,-174.64316815228844,19.78446195465364,22562.690816454175,148716.50796667405
426,402828,0.1618947983118015,0.2793980278119682,0.3958024981538326,0.6689720018411245,0.2508186883443926,0.6660218600428376,0.3869644734715924,0.0813995156627494,0.2948487751162126,0.8731043707024907,0.4793239489765859,0.2282346953936294,0.4202534150864883,0.9222949211159148,0.8174071144940593,0.6282938796891672,0.2845440247302808,0.1393173556304524,0.792264752525424,0.0156738509956209,0.7805290046187805,0.3325759243194408,0.9085087986021312,0.2145261899633948,0.3037346701565124,0.3291466116539465,0.8333328245998624,0.1986391042614763,0.4694183707507582,0.3977087068811711,0.4585726971276236,0.7623276971287953,0.4800916727094123,0.5892706222898153,0.0948458392471441,0.997118526063992,0.2571095601911919,0.909281680351755,0.924961636311016,0.0543687043227749,0.0289839868775126,0.658639613325786,0.2855145229250096,0.7096087675387317,0.159944763121525,0.2078850746500589,0.0252779479401816,0.6531262537371539,0.5673095516716492,0.222206445644677,0.4495176020585361,0.5130717661234807,0.3301053578117287,0.2614776743024359,0.9900434431717534,0.4817618273670568,0.0528433561318407,0.3397178880708997,148.1525134292515,4896.1234371065375,879562216.1551654,12425805961.4937,-138.0113609074491,18.391437712582302,14844.289172041172,132994.9673954411
427,402829,0.7243732725917817,0.0955550375760008,0.5939461514474056,0.4631315572879211,0.7604454835242404,0.99552201904128,0.4691399640381106,0.1721714248086372,0.3385197013003017,0.5765526748486849,0.8185909099406232,0.6276033349774015,0.5002831518941993,0.51029367869543,0.8955356877914321,0.0725621560327828,0.8178686550123256,0.6302107744901021,0.5728555809774101,0.5959488704614309,0.1165539337232087,0.0028918237874175,0.2395648287003159,0.8111112545622878,0.7335956629216048,0.3534051045567639,0.3028843926127122,0.2037586831446166,0.9459173179855024,0.11621981501737,0.5498113184262732,0.8759553528359028,0.6395267787347276,0.9217063343411892,0.0459880734642453,0.018414893600515,0.4845897846782306,0.7130839989372,0.1675916484669689,0.6466314941386969,0.4928452949756912,0.2442521197119414,0.7204384085007881,0.7664527287449346,0.1478629915485697,0.8343255812921428,0.3085663107487852,0.0026258236845759,0.9237432154968652,0.1544953025486271,0.7678958130273071,0.4342302611099207,0.0283216437036695,0.4802629814603357,0.966324372132757,0.4853046770106888,0.8230670336266094,0.6100259262121361,135.5077171230913,4827.7523161720555,802298303.437718,14163896208.066864,-307.49278726243165,22.742556996239212,36644.53539673945,135784.28523416223
428,402830,0.4779369619030638,0.0006343288585686,0.2405218553934962,0.2918837410477264,0.8833587237904151,0.0650223377184195,0.6626340324828968,0.2417253308052596,0.8901554291790634,0.5230982658005898,0.7854388742851282,0.4142071105939185,0.5050720231011511,0.9547138234099596,0.3857037043979203,0.432214385664278,0.982007330106724,0.6175167723204964,0.3605075999825491,0.1558515262925159,0.519701331747895,0.6082154766936604,0.9888521067425272,0.3310533607455762,0.7508991477870269,0.8264700577393654,0.4286983544695935,0.747324419621545,0.9031437828963684,0.9343374014162392,0.8466566632318242,0.0372126210009474,0.1696461950404109,0.0757783774622588,0.2341872562157654,0.0494590505274011,0.3420192963163965,0.8406525227513744,0.7761392290550733,0.6580677342182282,0.2504765193062448,0.3124522419320139,0.0307413173029246,0.9446410822881538,0.4203266020842861,0.8287335964462214,0.3619734819334996,0.4036199681782079,0.080497070501359,0.5726696710234835,0.5105417093145728,0.8394392935274334,0.0171479883753499,0.3850081057512304,0.9482511590543502,0.3710079653535173,0.1071529199531372,0.5052902666820256,184.22977482687367,5442.886829429915,775996989.3401957,13954278269.462914,-214.08610271955794,3.770247875347863,15860.920051912848,156710.744507304
429,402831,0.6401085346623625,0.8693254378183817,0.5089934843342874,0.6717917128777059,0.1415587096159593,0.0048017309498413,0.493177082134307,0.6029466651871637,0.3500395463715894,0.4356008976308518,0.9117029950863308,0.7185686422648461,0.7281984338095706,0.8871907880882928,0.1730115343086154,0.0091555231878682,0.6715547028988101,0.7633200553893297,0.3171694184783191,0.0823501608071254,0.9902462254163594,0.1978028961474964,0.828741244420549,0.1365133472984341,0.8443363004900428,0.6560911803978252,0.6815266297258274,0.2220556281180004,0.9720162410954803,0.3119585611001798,0.4810289217857164,0.7223994776447414,0.6118041114671348,0.2447026573977193,0.4453054793509165,0.1943628484881373,0.9233865078556452,0.9986648897001398,0.5060813538894984,0.528474111634967,0.1726714359827319,0.554627467008909,0.4560681335420871,0.0091211815576425,0.2572133268285362,0.8973864820828766,0.944433856965933,0.1967148711396589,0.3063546576024219,0.1169087203304775,0.5775047656835733,0.6381713913464195,0.1244068572637673,0.6582965741070304,0.9296143550696172,0.8488796437135292,0.1974281432968579,0.5958690466717553,184.49740046470075,5443.71678110271,774461524.839826,14475220469.786629,-184.4146680442136,14.891311136023381,18901.9469288537,159310.89106282903
