future_id,primary_id,group_1_ef_agrc_anaerobicdom_rice_kg_ch4_ha,group_2_frac_agrc_agriculture_production_lost,group_3_frac_agrc,group_4_qty_ccsq_mt_co2_captured_sequestered_by_direct_air_capture,group_5_frac_enfu_transmission_loss_fuel_electricity,group_6_nemomod_entc_frac_min_share_production_fp_hydrogen_electrolysis,group_7_nemomod_en,group_8_frac_fgtv_reduction_in_fugitive_leaks,group_9_frac_fgtv_drained_and_waste_ch4_flared_fuel,group_10_efficfactor_enfu_industrial_energy_fuel,group_11_scalar_inen_energy_demand,group_12_frac_inen_energy,group_13_frac_ippu_cement_clinker,group_14_ef_ippu_tonne_c,group_15_ef_ippu_tonne_n2o_per,group_16_ef_ippu_tonne_c,group_17_pij_lndu,group_18_frac_lndu_improved_pastures,group_19_lndu_reallocation_factor,group_20_gasrf_lsmm_biogas_anaerobic,group_21_frac_lvst_mm,group_22_frac_lvst_mm,group_23_frac_lvst_mm_chickens,group_24_ef_lvst_entferm,group_25_frac_gnrl_eating_red_meat,group_26_frac_ippu_production_with_co2_capture,group_27_scalar_scoe_heat_energy_demand,group_28_scalar_scoe_appliance_energy_demand,group_29_frac_scoe_heat_energy,group_30_demscalar_soil_liming_per_area,group_31_demscalar_soil_fertilizer_n_per_area,group_32_demscalar_trde,group_33_elecfuelefficiency_trns,group_34_fuelefficiency_trns,group_35_occrate_trns_passenger_per_vehicle_road_light,group_36_frac_trns_fuelmix_road_light,group_37_frac_trns_fuelmix_water_borne,group_38_frac_trns_fuelmix,group_39_frac_trns_fuelmix_rail,group_40_frac_trns_mtkm_dem_freight,group_41_frac_trns_pkm_dem_private_and_public,group_42_frac_trns_pkm_dem_regional,group_43_gasrf_trww_biogas_treated,group_44_frac_waso,group_45_frac_waso_lgc_recovered_for_energy,group_46_frac_waso_recycled,group_47_cost_enfu_fuel,group_48_nemomod_entc,group_49_nemomod_entc,group_50_nemomod_enst_capital_cost_st,group_51_exports_enfu_pj_fuel,group_52_gdp_mmm_usd,group_53_population_gnrl,group_54_elasticity_scoe_enerdem_per,group_55_elasticity_trde_mtkm_to_gdp_freight,group_56_elasticity_trde_pkm_to_gdppc,group_57_elasticity_ippu,group_58_elasticity_ippu_product_use,emission_avg_last_five_years,emission_total,technical_cost
199,402601,0.5006099027204778,0.0914461393505698,0.3908027232479953,0.397837259724439,0.2420460355878123,0.3615796359393246,0.1347810476711992,0.3358648921230966,0.30842393737623,0.5879414886118858,0.8096004806875617,0.2426891339135818,0.3344159727890292,0.5027055724649021,0.2587313472844459,0.2387349113387487,0.4049838468549357,0.0621064827318378,0.7941668492577693,0.2413325592436301,0.9496464894815324,0.7502956562317495,0.2344740715648417,0.2803446191826767,0.2949143332554802,0.660947607982452,0.350198556607579,0.3578030061297039,0.2021514594089406,0.5405798063852646,0.7401236296581619,0.956608806803846,0.0401641424527469,0.3687264513760742,0.7691257636152655,0.5059419830145797,0.5959950863664409,0.0950617463355553,0.5182284499485513,0.0273962015797649,0.5507005227691291,0.0832538608610317,0.5988180178532324,0.3667383799981204,0.9096780171533826,0.274252291482188,0.342210967257804,0.1591116619660862,0.1732260008167732,0.8694105482416328,0.4981069044816221,0.8973547930092164,0.395081744506303,0.6103040759670376,0.8560333753553463,0.3368798121768783,0.6666941608589385,0.0313062608272547,258.3299184957124,7582.616667551483,-55.76304340275476
200,402602,0.0468293062304114,0.6389641690064694,0.533455553254333,0.1526963698862719,0.6083880032932257,0.3680866293365651,0.5630435289786191,0.7110494534223223,0.5751733611910385,0.6575104025121704,0.4561803440915857,0.4454726692113582,0.1143798808143587,0.7215978599755546,0.682800074502511,0.9290908290105252,0.9960407371146376,0.484657275972053,0.650698314905845,0.4472732604518483,0.5095838479670516,0.3142486146399394,0.4489864478325976,0.7122782526895155,0.6552924244209073,0.46019397693129,0.2216081557382281,0.1352552172021406,0.1387920462235009,0.255989783232851,0.1852939044942449,0.3573555165134113,0.0851122632446886,0.0688905348489298,0.6363517530791303,0.6182368260089993,0.43602500563148,0.485357744742305,0.1613252849551888,0.784364854263652,0.8179470188519781,0.5349345015779432,0.6003191208742322,0.8177425321934716,0.4730148000126238,0.3135749107569985,0.8422787989895176,0.9138930871509828,0.222356742488049,0.6979137540028204,0.8080465882878937,0.6762702074801633,0.3662492232166182,0.5061786216133212,0.6431923797097011,0.7365834884427501,0.3069232147121065,0.7737933318768785,228.9705432558623,7205.922945128937,-88.51561194706595
201,402603,0.5681447760049371,0.1308942497923122,0.4503803657204334,0.5753258095795274,0.4422872542493135,0.2674825269121111,0.0886549735447113,0.3858426736800662,0.3209724697702072,0.3388351471122618,0.2885899404328755,0.1610814323798889,0.5295038198982094,0.5693909633660962,0.5166444359352788,0.5681649792485208,0.2499962194777439,0.0645322789059334,0.2477826235855348,0.6490927589001239,0.0480369743281152,0.3167959762511987,0.5340505551649244,0.6029173971000562,0.6988742601050962,0.9221276054051744,0.5941968897336068,0.2060994120509204,0.7103576844048501,0.1556176103064746,0.7914058187914466,0.506267727409538,0.5269682941075163,0.5343934168953021,0.062929164682539,0.3618977972615669,0.6106140146319545,0.0204127521980288,0.317196373444719,0.9488688642860376,0.3389233669374096,0.8271677322426535,0.7419497166818997,0.8673515925866119,0.5558856474857001,0.0766963794934401,0.3127635905356826,0.672491397907701,0.4294110418629508,0.6688708190212749,0.1923935534097387,0.9300381765062188,0.0711886162924208,0.5628175825094536,0.875765260653466,0.4675475567598921,0.99079516421834,0.2141698499622896,239.105847904125,7235.421740439303,-23.205489753621027
202,402604,0.2053960265147086,0.396132846553134,0.9204003779324574,0.9271352003845597,0.6483524727849578,0.876306548596004,0.2429114855926815,0.2874056504522644,0.2670305291151152,0.6310618604231346,0.3412857115702662,0.4774595350771927,0.084241548336895,0.7403184388026475,0.441156967719153,0.8721357728668722,0.7190636323041776,0.4936366113361227,0.8690894400907055,0.7086972030120668,0.3249803131899006,0.6741143793939701,0.0030227361228298,0.2550456884566634,0.4103096617164484,0.0376465659689967,0.6381859088590034,0.8769066260963019,0.2485058916413741,0.4778878043059562,0.1689272434862032,0.5145065501759503,0.1510835943168192,0.5165078437137609,0.3072261875861213,0.777558107008257,0.8858848601808512,0.8059568494832543,0.4602783824877691,0.0782757443161346,0.0873968690920949,0.6517913073486488,0.2603210011773822,0.5640735977658198,0.1449628965249908,0.5785623456021565,0.9329568567966322,0.4993673250453457,0.6554480373205593,0.6187898593992146,0.6954638147635036,0.35958436245068,0.5552767356509943,0.256690437310329,0.8136484294125464,0.2813716074392324,0.1642074081275434,0.1691459674154447,226.09073036784213,7184.600889285229,-133.8886259513037
203,402605,0.2109128394295594,0.8014349411495266,0.2975006385350489,0.252978785751467,0.0336097832239514,0.2452920458102391,0.6912399058417112,0.97279920504222,0.1557170839126341,0.7480194867940194,0.7785338575871052,0.5478016814103034,0.4508389622280237,0.6432588359840229,0.2823438929861404,0.3917794468369,0.5347371545275711,0.4974618722487179,0.3200441300695903,0.4889290691345277,0.1121724992276731,0.6723310819168103,0.4793537502515551,0.3799641210497694,0.0701362972931832,0.9908807781452784,0.9552942991541292,0.882327213218215,0.6238457421520206,0.0558778103961784,0.0835912275237597,0.6986930170363792,0.2021271315814472,0.9254607790894877,0.0176035175395498,0.7254006361425613,0.5104081968621763,0.8265549121261554,0.872558415067322,0.3294749704533739,0.4038298398264249,0.0680233631518391,0.4842789574565228,0.2224643706590648,0.019864531706992,0.6408053256988814,0.5676588257279348,0.8012055393107671,0.3694258199462104,0.4707976196093593,0.5491481711049729,0.9426974911045488,0.4437333641880462,0.3141839304709303,0.8417176094664236,0.5196996570644513,0.7623362504912943,0.4580570331222403,166.29818220068594,6263.304795959928,-63.15018316851423
204,402606,0.0731357186424382,0.8931883229790485,0.5041256040946567,0.971063545248604,0.2760213096128073,0.7546980177915854,0.3333116129040857,0.3183389263996546,0.9019228475949136,0.5440360845219423,0.8406411495133581,0.3125546584639063,0.8699128704248053,0.1650886412891968,0.7870235560927984,0.9802809137803252,0.8163826447229587,0.7924098197324455,0.4237901328369251,0.1626859430247872,0.4334140711836203,0.9328778334836784,0.5016522820032812,0.8481906540386311,0.4229661622582078,0.6086330175732402,0.2076688641123,0.4113353745473083,0.0960418561226698,0.697600503384158,0.3736368988486219,0.5629509551050688,0.3594033381363449,0.0607794183069727,0.2809353906194619,0.0675720032532508,0.5832348992411495,0.8774257636700663,0.4933150300595925,0.4900780980895741,0.2763101950857486,0.2803000117996797,0.2795446556092427,0.3747054592763923,0.7544188055171278,0.8108827886488609,0.401452070748547,0.5346662362385689,0.8922365750978908,0.8626833253818637,0.6692225795405118,0.3984355151828258,0.9210912642063116,0.2032339888146309,0.6579577001791254,0.0616566607264314,0.4278213157151619,0.9304666674580458,226.9207576266404,7154.717805413306,-105.52060707996367
205,402607,0.4845138664575109,0.6892003599065342,0.0352541788227878,0.5530464755485675,0.128326900627735,0.5153755727931191,0.9571754893360048,0.9802615248344362,0.4933041379887862,0.1809672385477808,0.736822287533053,0.9629690641197044,0.5942411032429374,0.9609621779709444,0.4409216975505959,0.840681809127474,0.7735465805811582,0.949721419989573,0.666137387074267,0.8542243806705989,0.6862848035727755,0.3453201489089231,0.264086254053436,0.6244607531710243,0.7931403418474579,0.3656022798852661,0.5816829209829493,0.1693357023173212,0.792423139249782,0.5631722747392506,0.3999212857916812,0.5825178461801221,0.8841942822668188,0.1270657937902476,0.9125362312861316,0.1828358155367831,0.6613730175362843,0.2973179258358214,0.7151370863377271,0.8571745720360614,0.297399221290621,0.2053934582462329,0.7001940929228091,0.2180587220002767,0.706067060475478,0.2865011027090318,0.8668865385835859,0.7303720115776893,0.0272779479401816,0.3205693011722315,0.9183657662235716,0.7836708072248291,0.308636656525886,0.3229219040670951,0.172106232482634,0.9153663152583345,0.6562374587031428,0.2189671864411249,165.81830939651843,6377.05492236335,-115.52251466779192
206,402608,0.5267296033753401,0.0604529207016719,0.2720113216571679,0.8921357851261927,0.3946751634008584,0.1575537790485113,0.5444107780163372,0.3329192813707925,0.31981309103371,0.5418231079340946,0.8989616363110161,0.80789822448715,0.6828917431521038,0.7586801217374534,0.918457829372272,0.4184416977809214,0.5129644928446883,0.4804685203431647,0.3360555325714151,0.5516642864568755,0.8703765308989496,0.8823382995840273,0.7146822072872866,0.2825842067008988,0.3567392879843677,0.2048448110784135,0.4972919629971079,0.0634347895337629,0.7796392563190562,0.7168306986382355,0.5561762237816422,0.647904268279819,0.8098311696916843,0.4067381928409949,0.5339771231454461,0.9161999967102964,0.1270716052235652,0.9596455513517632,0.5246093369561995,0.8774641676327869,0.0330516232967424,0.9085193711098708,0.1700496359944004,0.049528028782871,0.8656988895130934,0.7519286393527578,0.4497414303743494,0.7978035820400465,0.4850607522896134,0.6499573880536512,0.6562333719103218,0.8363760854577311,0.22779103072568,0.6557005152544253,0.7364736254806612,0.8086277435354672,0.315670735930286,0.1115789808842165,179.06403759832415,6490.055646867653,-115.05456085636514
207,402609,0.0159467570357867,0.572310339263155,0.230273953905203,0.829795847286464,0.4251579541946475,0.1721664461404263,0.597934149202935,0.3201243388963786,0.9550857887648212,0.1907368084397855,0.0623888966474601,0.043791887715499,0.0571612281036659,0.9373412111107255,0.7452808511101471,0.7785654725731762,0.7341126430992642,0.9646104671844764,0.4767764823603516,0.5886906706569792,0.8360539880720342,0.9117650518398204,0.2378937157916223,0.4701530286807527,0.9840450902138984,0.3581231276032529,0.9504061871400382,0.555133465704409,0.4234459969797234,0.3425759855903499,0.2250214376160747,0.00731150780143,0.8377949598929688,0.926058218343249,0.8645463237639791,0.9458639392249648,0.9995094824472954,0.6381293098170115,0.8432940383086823,0.0171037887106302,0.2320709806575731,0.7879428193705834,0.9442413511150436,0.0306164764327116,0.3179335043897253,0.6852451073310042,0.4094042956225002,0.9047318653603524,0.6509948556020186,0.9401410984503884,0.0479782732614483,0.6343470232849429,0.3072166760277403,0.4019759472316588,0.5260665238133113,0.7150609782023537,0.6019081086457395,0.989929795932709,153.26280281373124,6007.420294361147,55.20412954752638
208,402610,0.3650306934738112,0.5591904359101829,0.7695028439405761,0.2886545529696928,0.3418579130155436,0.8195977088194062,0.7502514236477843,0.934734678286264,0.4569830262297803,0.2390862424706872,0.2453479858128506,0.2175837076831552,0.3031183602185626,0.575751365595124,0.1689764781790364,0.7740829863373102,0.3960053361362409,0.9788912282178606,0.4198166262622367,0.7438108579160504,0.3129557266149096,0.5405780665952333,0.6950940943342437,0.75586361257281,0.6606468135263075,0.9199613049014256,0.2126662938136597,0.3879957131229387,0.5067033813234075,0.2247737394174389,0.1622619899699604,0.2001453555565337,0.114714307651812,0.5236978098893178,0.9593297960704252,0.2294935032983759,0.9697752523666708,0.0689143962319841,0.2875762297264216,0.6596764501436384,0.9531562681643316,0.6747617173091454,0.5660711462459593,0.2162325542258675,0.2170156375149611,0.7210165047528785,0.2292023920765369,0.2238822943728042,0.6633589171200159,0.3278731778766311,0.437852280535554,0.5884421968752699,0.3911775167203513,0.4587657674685461,0.377465241437044,0.8188754508522517,0.4143740817645451,0.950361287761693,187.7947230314784,6529.985468425437,39.24048809516605
209,402611,0.5932141954506609,0.259211805769777,0.0604136276134672,0.2053752065113939,0.2557701397322485,0.3057018098698525,0.1757347571759855,0.5232192784946912,0.2192357900414787,0.4355151737299138,0.6697747269219937,0.4803999714204101,0.9456606322032174,0.8558431917183674,0.1911157617752879,0.6031018670667413,0.6577473913051828,0.2921090664448852,0.1339811970215324,0.4070002478626434,0.3768018827109011,0.836008442326753,0.6371743124743744,0.758951385341612,0.8294865603655031,0.6115131812619625,0.0531545699485981,0.2272117475169815,0.5654733894619378,0.8780734096813897,0.9919455876554002,0.1739447728377793,0.873655427274556,0.588376809589323,0.83596442278709,0.5069228180043203,0.8354952972097474,0.7788055847877755,0.6537176602222243,0.8996849198483857,0.6999420176551993,0.7757451325324115,0.5500603453717704,0.2043817508424499,0.0243842904626848,0.936935416092331,0.8794365807587995,0.1362884582129694,0.9690730454814545,0.8752201796025845,0.8873032848072044,0.524824328031571,0.7659645247916219,0.8629190256717034,0.3507163406666832,0.9388962818191308,0.4367154365321212,0.7360193724120164,269.4571013801533,7741.192070521803,-203.7128386320983
210,402612,0.5707037674407439,0.9245321327635184,0.6562037563127749,0.5523690577806768,0.431497716149487,0.008448600177068,0.6164600924729365,0.1564380069166065,0.2714791816016269,0.8206193294091773,0.5474696053879431,0.9523766000800364,0.5391549856321461,0.5926010651812347,0.8568273461980269,0.0972593742147588,0.1082164420910863,0.5626516587556644,0.8392696447090714,0.7141273962160275,0.8901329670472587,0.8265081747790515,0.2992097318667808,0.6784189036049363,0.0344027816539833,0.6769824523076455,0.406873396119517,0.9030607380837772,0.8230267435106915,0.4920099290024998,0.7690431637765625,0.4569123613058534,0.49557844595394,0.9185416350786518,0.564510220955123,0.4692371345719632,0.9884005897448972,0.9124025952407018,0.0330275185668594,0.1006533603316051,0.5161665442065249,0.4093865094465921,0.1396277437751231,0.1731079347829797,0.3797593735967207,0.3706703621606616,0.4644061046794531,0.0912722196582423,0.6391561302793327,0.6839053042801794,0.7006897067405811,0.2309264257716158,0.6076101904680602,0.2021708920538013,0.6988151188427072,0.327580829328175,0.0813193352901051,0.4566251211068509,183.9521295110141,6513.476438794156,-17.51470236214858
211,402613,0.6058770699798705,0.4374434618905171,0.8504997730022833,0.8132892033571729,0.7537399393701794,0.3291936567719579,0.7945479390873081,0.055435394949203,0.8297969202289772,0.25377268701219,0.9471006650957148,0.9012005654861386,0.2106925889466132,0.0350234075990026,0.5583213986765638,0.0521562015260199,0.6157664016820146,0.8735860287825925,0.611942907767167,0.5753958083492001,0.2810426520508786,0.8818816284385077,0.3479941969992801,0.556846409524448,0.1525948195104919,0.9649422442447536,0.9581807336152328,0.7081945435696103,0.6321653138450816,0.98660180085925,0.4078455697536797,0.3933232557472585,0.1396063764278141,0.9238985613382258,0.2417143472652001,0.1054766324828589,0.8242221023464588,0.0898461748724643,0.7563651457239439,0.7274757042950869,0.6550047852171887,0.383706145883668,0.7182500771535466,0.6341183631472614,0.6577264132708885,0.1146596527206523,0.5497949430774578,0.3116033871256275,0.7343204529870938,0.8893787476853566,0.4293994986164547,0.3248636840748623,0.2548421213868908,0.3686700169539553,0.1188277878308762,0.7423080766094963,0.9941465735263904,0.8978871908969281,154.4800859417965,6030.693739204699,21.4633687385841
212,402614,0.7326129859946144,0.1542064251261186,0.9292717831596014,0.7926657201492084,0.1781292363695332,0.5462060458541705,0.4277954980747771,0.228966421320174,0.1406698330551839,0.7136525625082376,0.7935349244260052,0.9776495547987888,0.8489041100989813,0.6303811901139852,0.9972562010996248,0.3379435303414927,0.4965562791892102,0.7517648613159218,0.6451475384740762,0.7740023977711182,0.6219570629068979,0.2761176836862035,0.8119409672345999,0.5426861419647625,0.679900891558872,0.135874000941594,0.5499196056000684,0.9137045426659034,0.7665757906676856,0.6764903662305932,0.1489813258295662,0.0961064753416914,0.1616253216362366,0.9802751066164508,0.0554331463949862,0.3621292234193957,0.5627610178307602,0.6771203772437621,0.956232429144558,0.5055858281182781,0.7416848977533665,0.0039441731504519,0.1326872857622454,0.3454366877998595,0.9317922017455468,0.063485874651185,0.8058725748613348,0.8438903050190395,0.0886288838040774,0.4478816034909412,0.1127035439379328,0.8354564290854471,0.7132965741070303,0.8154146766851582,0.2723736602278335,0.0867234652613806,0.1278244238457233,0.4556656126534866,165.369763578755,6168.037237301089,-72.93092147362952
213,402615,0.151290425772633,0.6310283514983086,0.4356683838077461,0.4117412321656672,0.8129833373220825,0.954649657489994,0.430013769137127,0.1015660556761755,0.9852002135516066,0.6260517337697127,0.5764987986719089,0.4292404669749805,0.3540131674723915,0.9027520428966954,0.2996556500299102,0.4601600810322719,0.7378886882872611,0.9668405484384522,0.1271245128203635,0.3371997120981266,0.2935331875437271,0.6387522772534913,0.8695239011488549,0.3090669208675843,0.7912892011810914,0.7888840523927976,0.6685744485622046,0.8194104892830065,0.4580404723370641,0.9421328374597608,0.4116130335937093,0.1102479754833615,0.4007907500460738,0.960810889428505,0.3891074260527754,0.4801313092656413,0.0897792606200696,0.7625755287178708,0.100613968575199,0.6554103314760089,0.1346884640315787,0.6688194813484781,0.7134098301721219,0.6134173003950042,0.4777168890581778,0.4584603705669438,0.4107340479634205,0.5416359965360446,0.3724737052814635,0.6866577408609498,0.039508492121166,0.3002077140220116,0.5349356910992356,0.4247287194471946,0.9184768653438772,0.1387714881388902,0.5857875852832574,0.7245854183482456,157.06506801547962,6012.86143418949,76.97622943143746
214,402616,0.3564285939442223,0.5577948278993591,0.345653304255522,0.630326896029711,0.2968262853865488,0.6173380525343373,0.3540978006081295,0.9967730364951352,0.318637153322846,0.9425540153567696,0.598677934370412,0.1230976314727191,0.2488879804201823,0.6168583451343906,0.71737758459748,0.9197228862815848,0.4772837098698256,0.5843097889600911,0.5917052825369291,0.7677363541840938,0.688150558120191,0.8277097692972216,0.6669380634814378,0.4794658902993224,0.5369981896441485,0.4478217516910078,0.9634652211723742,0.772943707453879,0.123096357361721,0.9527959991154142,0.6387365172642826,0.297170841415889,0.5488993948147428,0.8440876870371605,0.6941365838823407,0.826788782266583,0.9592952378151632,0.0918770169819028,0.7809251850882292,0.4710187309955701,0.6434851884615752,0.9299196383947262,0.122468145669626,0.3258193293896367,0.7033271030603996,0.154830491309486,0.359308542749491,0.5398755505232292,0.4149910697328791,0.2409550721950591,0.0217761808711323,0.4266206453958822,0.195372095343297,0.7628291768244518,0.1738272697904453,0.5536462177294377,0.2456448589246527,0.8833818285918676,167.82165465646898,6187.775172078035,52.85062423476163
215,402617,0.2838472352081587,0.5699930704122538,0.1971410832974972,0.1335671375759874,0.280770648839049,0.600504917399132,0.5002783012250405,0.4747874707294638,0.6020327027120395,0.9515518970423282,0.0349115118846687,0.8813835296733356,0.729122374562993,0.0781211533376374,0.8944308220272139,0.7534294842203079,0.3359060337026107,0.4606033030323886,0.4569682203190357,0.0345906437513429,0.2602541686540189,0.3568799985246744,0.5989415793608814,0.5571057629494692,0.8774920361344407,0.654013547145883,0.6202835508727783,0.6198797835726348,0.4795180220223297,0.2263819710455535,0.1524666704550501,0.5454970131938265,0.8196267088723755,0.5706919210040513,0.8514739244659172,0.1357279939730118,0.275519219094227,0.375012150611533,0.8814497178961721,0.0600796907426864,0.2306177801018923,0.1913114991613247,0.6777858268481803,0.622970511767549,0.3687040174427185,0.760449754004564,0.3043565885480959,0.8175622486734406,0.7304740052942427,0.8498641021695673,0.5878382556063123,0.7197134261197298,0.4466830094407732,0.8913080845703794,0.3581853019496,0.5234769785399923,0.3033878379860437,0.7149490551996055,212.8166195798288,6888.626025096313,-56.03041267600027
216,402618,0.3203136996985344,0.8695886806790224,0.2879980641810597,0.1660745535215327,0.3759644734715924,0.5503113200304254,0.1331628571493434,0.9179072118431588,0.5654074336008825,0.6408920389631063,0.4209642023019471,0.6952154892823624,0.4623242820122065,0.1995971875638331,0.9514274789300832,0.1519603097975841,0.2086608938985666,0.4988849465269535,0.7820820598830474,0.6715006611792562,0.3099501723698569,0.0024329495847079,0.3175231531355624,0.5254661849945257,0.6567336062453974,0.8417362908959195,0.555259525388006,0.0058719730237777,0.2012709302425037,0.1770784688612449,0.4473891199329994,0.9579801042767624,0.4306547811855132,0.1332862492437738,0.3395218720624446,0.433538202025182,0.9159685277246872,0.1787957798630533,0.4438687667408247,0.8853364453632214,0.3724277002209703,0.1727760125414304,0.1686472735734571,0.3315600016377162,0.6736302460372673,0.2843614117234364,0.4080411998170438,0.4783633535080687,0.1938389658781544,0.8196637539254985,0.4615215409248605,0.2239140272939146,0.6785078224240599,0.791722426640641,0.8923819714594092,0.0517147149553635,0.5432724784911164,0.7127499552735075,230.85426432987202,7180.601198377362,-41.79858124546895
217,402619,0.2523997071160442,0.5039003275080657,0.2006158839892909,0.3556972875499724,0.9125588937620552,0.9926672545693652,0.0261906240723279,0.8550430145241862,0.0934077355383282,0.6391809448082728,0.2863317199358563,0.163494729909494,0.2516655900008122,0.5141350339912143,0.2254156790799929,0.7980869648710903,0.8712531144950977,0.7864078404170506,0.8245181795065109,0.6368356072078692,0.1995873996880945,0.2120760768579441,0.9257997414601916,0.5846681414535149,0.2174021093571765,0.2125890415154633,0.6212608089518923,0.1680325520178949,0.0897132653722303,0.0524202397225447,0.4639691583066678,0.9889480022816488,0.7328964036129576,0.0942547789827912,0.8041293766036116,0.3402723864994856,0.4522204928014461,0.2373318265587309,0.0699430830142801,0.7707906560762254,0.2059200614399801,0.3661505875276957,0.7950796564859224,0.6334720810509338,0.2046720599303559,0.8318322068527974,0.7038753100329093,0.1784879627298913,0.0206180161086423,0.174782271906949,0.2819284342995183,0.964898842812674,0.8946277216167912,0.2739855693255943,0.6161023950738277,0.5486650025569009,0.6402971934216457,0.2225504088347108,244.8936534152374,7382.005748795933,-1.2487196704932981
218,402620,0.3103316125112867,0.8192795194165788,0.3584445018576648,0.9212037899686008,0.3330547979145762,0.3845915712416368,0.279181496504283,0.2958673488475581,0.7919536807439159,0.87459787260826,0.7399677107953638,0.4553390163537517,0.4099005677508205,0.9109966627096716,0.8600852653176995,0.2085261899633948,0.4905686712256241,0.0708566968507043,0.346023206692041,0.4258405610461799,0.0574252657556657,0.710660847723771,0.1365805819874164,0.9177982299988192,0.630053274222707,0.4457719506646609,0.8753621209404765,0.137097534887312,0.0652456740320456,0.7136098396932963,0.675782302468474,0.994465351577378,0.4767185447510383,0.2001722816261521,0.4130806281859239,0.759322689691557,0.2811833700988345,0.1969064759485344,0.9180655218445508,0.2450150485398869,0.0479327985671974,0.1225245297157587,0.7086069688378592,0.7870379494831486,0.2331152659617422,0.8615827140491491,0.2277925228783446,0.979232448929659,0.7668230578265411,0.4504988490012993,0.4418525275164432,0.1934837821080072,0.6769808121988095,0.5451547917805136,0.2828764699822797,0.4463532082221317,0.3058760002327898,0.4020834824404763,204.4295003679676,6779.007703507239,-30.537841130218027
219,402621,0.9163294674491564,0.1586143805390973,0.7311413559146885,0.6106392051992645,0.1881309802204218,0.5955380712667386,0.0132615342103638,0.9458833995069572,0.0183935380327302,0.0998580454189148,0.874581269797875,0.3910567441003413,0.1367051235213995,0.916628469583476,0.6964652692705744,0.1398063469755568,0.6000465150935131,0.95384958739363,0.5280423627038157,0.1947216717628056,0.644683126132411,0.8347526956741689,0.1035051676250766,0.222383028330713,0.4686983244886566,0.9476679776354252,0.7432036286250091,0.3214765589227219,0.3994586120320182,0.566500241374897,0.6048258445561725,0.8703566876568862,0.6814891913165226,0.0324460770725045,0.9455730851522924,0.5104666132984742,0.8555196639280537,0.3259440389596392,0.5320146697078633,0.0884714687028773,0.6689010449307172,0.376751766030788,0.066166251611093,0.7517792779774188,0.9710804440396088,0.3720472043864481,0.9376079999550184,0.2552672760410535,0.0391381178332038,0.6956167578042018,0.4592839999151792,0.8546131890905808,0.9564859254712336,0.6353428155876276,0.844654300022281,0.1104219565074842,0.2420437785061228,0.5661201306744911,255.5956254440119,7544.828666099474,-172.96434237967185
220,402622,0.107154644554066,0.433197130889905,0.7408516971163216,0.117463585363347,0.958858228787723,0.725115946683083,0.3385385816989521,0.4594112765958226,0.1021098562483441,0.688134331209322,0.1557879026055143,0.3485752297086486,0.9862134879512144,0.9893632746353042,0.0725121158758802,0.141821662715353,0.3030328518553053,0.352228501349458,0.3602681261164103,0.3288825688843426,0.6734626527824914,0.3188851606068072,0.4880299378077211,0.1305302706536258,0.0567757342229308,0.6391757657605831,0.4199910063613291,0.7536011415859653,0.6662552652724385,0.3099145051078014,0.3896568111280781,0.6588450412664786,0.6865329825215724,0.181508556389422,0.5994285640259688,0.1632868395793694,0.4578215826973781,0.1857931533453997,0.4893705398137223,0.7944590438950881,0.5633799604300177,0.3102793582786933,0.4584696365032216,0.0673117923934744,0.3801038456179413,0.1744152512162548,0.4933929067585121,0.8877535361836311,0.8382638870824626,0.0554152453675929,0.9857498025073852,0.3669989237228813,0.721015471257043,0.5443746596965473,0.6239085001065057,0.2071811958124818,0.1721900539790251,0.4836866291698652,267.9619176254652,7748.493212511183,-99.01051544399297
221,402623,0.0718444460192801,0.8385311384683378,0.3594703503642262,0.4559729283885758,0.5694661130774399,0.7984942680064051,0.6327570649499995,0.7129036245924157,0.4503285376172787,0.3882418555755128,0.6500044809110983,0.0471207328952245,0.9290382961147986,0.7352672094525441,0.7097517600371368,0.3965809756891862,0.2694843866612192,0.1223562162268862,0.4051104023849364,0.1283301759683597,0.1228157560598756,0.652089668553917,0.2331366915984701,0.6298186122218322,0.3977950223482429,0.7865045984586356,0.2525975999777092,0.8724309909943238,0.2894366369730011,0.1840702368143717,0.3022805719222777,0.9638642110291772,0.5936505516317006,0.7653603676128586,0.164124948018255,0.0608408349817456,0.2662781433912106,0.1985990346936605,0.5548831606855843,0.489740333357363,0.8918164848320157,0.7150222256445834,0.6915612663663183,0.2965855393090246,0.596020057862328,0.2164528892240882,0.8063421446197326,0.9294778635401072,0.9046091938064792,0.6965866022883134,0.1882891924659335,0.7666839196021297,0.8842949317782283,0.8027070323525429,0.6744348083520358,0.3740451506779983,0.1983088874353343,0.1329697932066553,176.65042173578067,6313.357673421819,13.424472575828112
